id,title,year,category,field,authors
synth-1374,Boundary operators for econ claims,2023,econ.TH,econ,Synth Econ 14
synth-1375,Citation triangles in econ,2023,econ.TH,econ,Synth Econ 15
synth-1376,Intellectual debt along a econ cycle,2023,econ.TH,econ,Synth Econ 16
synth-1377,A stacked econ note on 1377,2023,econ.TH,econ,Synth Econ 17
synth-1378,Citation triangles in econ,2023,econ.TH,econ,Synth Econ 1
synth-1379,A stacked econ note on 1379,2023,econ.TH,econ,Synth Econ 2
synth-1380,Simplicial cuts for econ corpora,2023,econ.TH,econ,Synth Econ 3
synth-1381,Boundary operators for econ claims,2024,econ.TH,econ,Synth Econ 4
synth-1382,Spectral 1382 on a econ complex,2024,econ.TH,econ,Synth Econ 5
synth-1383,Simplicial cuts for econ corpora,2024,econ.TH,econ,Synth Econ 6
synth-1384,Spectral 1384 on a econ complex,2024,econ.TH,econ,Synth Econ 7
synth-1385,Fiedler versus Hodge on 1385,2024,econ.TH,econ,Synth Econ 8
synth-1386,Discrete Hodge theory of 1386,2024,econ.TH,econ,Synth Econ 9
synth-1387,Fiedler versus Hodge on 1387,2024,econ.TH,econ,Synth Econ 10
synth-1388,On the econ kernel of L1,2024,econ.TH,econ,Synth Econ 11
synth-1389,Discrete Hodge theory of 1389,2024,econ.TH,econ,Synth Econ 12
synth-1390,On the econ kernel of L1,2024,econ.TH,econ,Synth Econ 13
synth-1391,Citation triangles in econ,2024,econ.TH,econ,Synth Econ 14
synth-1392,Harmonic chains in econ literature,2024,econ.TH,econ,Synth Econ 15
synth-1393,Boundary operators for econ claims,2024,econ.TH,econ,Synth Econ 16
synth-1394,Discrete Hodge theory of 1394,2024,econ.TH,econ,Synth Econ 17
synth-1395,A stacked econ note on 1395,2024,econ.TH,econ,Synth Econ 1
synth-1396,Fiedler versus Hodge on 1396,2024,econ.TH,econ,Synth Econ 2
synth-1397,A stacked econ note on 1397,2024,econ.TH,econ,Synth Econ 3
synth-1398,On the econ kernel of L1,2024,econ.TH,econ,Synth Econ 4
synth-1399,A stacked econ note on 1399,2024,econ.TH,econ,Synth Econ 5
synth-1400,Intellectual debt along a econ cycle,2024,econ.TH,econ,Synth Econ 6
synth-1401,Simplicial cuts for qfin corpora,2015,q-fin.ST,qfin,Synth Qfin 7
synth-1402,Fiedler versus Hodge on 1402,2015,q-fin.ST,qfin,Synth Qfin 8
synth-1403,Intellectual debt along a qfin cycle,2015,q-fin.ST,qfin,Synth Qfin 9
synth-1404,On the qfin kernel of L1,2015,q-fin.ST,qfin,Synth Qfin 10
synth-1405,Harmonic chains in qfin literature,2015,q-fin.ST,qfin,Synth Qfin 11
synth-1406,A stacked qfin note on 1406,2015,q-fin.ST,qfin,Synth Qfin 12
synth-1407,Boundary operators for qfin claims,2015,q-fin.ST,qfin,Synth Qfin 13
synth-1408,Harmonic chains in qfin literature,2015,q-fin.ST,qfin,Synth Qfin 14
synth-1409,Spectral 1409 on a qfin complex,2015,q-fin.ST,qfin,Synth Qfin 15
synth-1410,Citation triangles in qfin,2015,q-fin.ST,qfin,Synth Qfin 16
synth-1411,Intellectual debt along a qfin cycle,2015,q-fin.ST,qfin,Synth Qfin 17
synth-1412,Citation triangles in qfin,2015,q-fin.ST,qfin,Synth Qfin 1
synth-1413,A stacked qfin note on 1413,2015,q-fin.ST,qfin,Synth Qfin 2
synth-1414,Fiedler versus Hodge on 1414,2015,q-fin.ST,qfin,Synth Qfin 3
synth-1415,A stacked qfin note on 1415,2015,q-fin.ST,qfin,Synth Qfin 4
synth-1416,Simplicial cuts for qfin corpora,2015,q-fin.ST,qfin,Synth Qfin 5
synth-1417,A stacked qfin note on 1417,2015,q-fin.ST,qfin,Synth Qfin 6
synth-1418,A stacked qfin note on 1418,2015,q-fin.ST,qfin,Synth Qfin 7
synth-1419,On the qfin kernel of L1,2015,q-fin.ST,qfin,Synth Qfin 8
synth-1420,Discrete Hodge theory of 1420,2015,q-fin.ST,qfin,Synth Qfin 9
synth-1421,A stacked qfin note on 1421,2016,q-fin.ST,qfin,Synth Qfin 10
synth-1422,Citation triangles in qfin,2016,q-fin.ST,qfin,Synth Qfin 11
synth-1423,Intellectual debt along a qfin cycle,2016,q-fin.ST,qfin,Synth Qfin 12
synth-1424,Harmonic chains in qfin literature,2016,q-fin.ST,qfin,Synth Qfin 13
synth-1425,Simplicial cuts for qfin corpora,2016,q-fin.ST,qfin,Synth Qfin 14
synth-1426,Harmonic chains in qfin literature,2016,q-fin.ST,qfin,Synth Qfin 15
synth-1427,Simplicial cuts for qfin corpora,2016,q-fin.ST,qfin,Synth Qfin 16
synth-1428,A stacked qfin note on 1428,2016,q-fin.ST,qfin,Synth Qfin 17
synth-1429,Fiedler versus Hodge on 1429,2016,q-fin.ST,qfin,Synth Qfin 1
synth-1430,Harmonic chains in qfin literature,2016,q-fin.ST,qfin,Synth Qfin 2
synth-1431,Boundary operators for qfin claims,2016,q-fin.ST,qfin,Synth Qfin 3
synth-1432,Simplicial cuts for qfin corpora,2016,q-fin.ST,qfin,Synth Qfin 4
synth-1433,Fiedler versus Hodge on 1433,2016,q-fin.ST,qfin,Synth Qfin 5
synth-1434,Discrete Hodge theory of 1434,2016,q-fin.ST,qfin,Synth Qfin 6
synth-1435,Harmonic chains in qfin literature,2016,q-fin.ST,qfin,Synth Qfin 7
synth-1436,Harmonic chains in qfin literature,2016,q-fin.ST,qfin,Synth Qfin 8
synth-1437,Citation triangles in qfin,2016,q-fin.ST,qfin,Synth Qfin 9
synth-1438,A stacked qfin note on 1438,2016,q-fin.ST,qfin,Synth Qfin 10
synth-1439,Intellectual debt along a qfin cycle,2016,q-fin.ST,qfin,Synth Qfin 11
synth-1440,On the qfin kernel of L1,2016,q-fin.ST,qfin,Synth Qfin 12
synth-1441,A stacked qfin note on 1441,2017,q-fin.ST,qfin,Synth Qfin 13
synth-1442,On the qfin kernel of L1,2017,q-fin.ST,qfin,Synth Qfin 14
synth-1443,Simplicial cuts for qfin corpora,2017,q-fin.ST,qfin,Synth Qfin 15
synth-1444,Discrete Hodge theory of 1444,2017,q-fin.ST,qfin,Synth Qfin 16
synth-1445,Intellectual debt along a qfin cycle,2017,q-fin.ST,qfin,Synth Qfin 17
synth-1446,Simplicial cuts for qfin corpora,2017,q-fin.ST,qfin,Synth Qfin 1
synth-1447,Discrete Hodge theory of 1447,2017,q-fin.ST,qfin,Synth Qfin 2
synth-1448,Simplicial cuts for qfin corpora,2017,q-fin.ST,qfin,Synth Qfin 3
synth-1449,Boundary operators for qfin claims,2017,q-fin.ST,qfin,Synth Qfin 4
synth-1450,On the qfin kernel of L1,2017,q-fin.ST,qfin,Synth Qfin 5
synth-1451,Fiedler versus Hodge on 1451,2017,q-fin.ST,qfin,Synth Qfin 6
synth-1452,Boundary operators for qfin claims,2017,q-fin.ST,qfin,Synth Qfin 7
synth-1453,Discrete Hodge theory of 1453,2017,q-fin.ST,qfin,Synth Qfin 8
synth-1454,Citation triangles in qfin,2017,q-fin.ST,qfin,Synth Qfin 9
synth-1455,Intellectual debt along a qfin cycle,2017,q-fin.ST,qfin,Synth Qfin 10
synth-1456,Harmonic chains in qfin literature,2017,q-fin.ST,qfin,Synth Qfin 11
synth-1457,Simplicial cuts for qfin corpora,2017,q-fin.ST,qfin,Synth Qfin 12
synth-1458,Intellectual debt along a qfin cycle,2017,q-fin.ST,qfin,Synth Qfin 13
synth-1459,On the qfin kernel of L1,2017,q-fin.ST,qfin,Synth Qfin 14
synth-1460,A stacked qfin note on 1460,2017,q-fin.ST,qfin,Synth Qfin 15
synth-1461,On the qfin kernel of L1,2018,q-fin.ST,qfin,Synth Qfin 16
synth-1462,Intellectual debt along a qfin cycle,2018,q-fin.ST,qfin,Synth Qfin 17
synth-1463,Simplicial cuts for qfin corpora,2018,q-fin.ST,qfin,Synth Qfin 1
synth-1464,A stacked qfin note on 1464,2018,q-fin.ST,qfin,Synth Qfin 2
synth-1465,Discrete Hodge theory of 1465,2018,q-fin.ST,qfin,Synth Qfin 3
synth-1466,Boundary operators for qfin claims,2018,q-fin.ST,qfin,Synth Qfin 4
synth-1467,Spectral 1467 on a qfin complex,2018,q-fin.ST,qfin,Synth Qfin 5
synth-1468,Fiedler versus Hodge on 1468,2018,q-fin.ST,qfin,Synth Qfin 6
synth-1469,Spectral 1469 on a qfin complex,2018,q-fin.ST,qfin,Synth Qfin 7
synth-1470,On the qfin kernel of L1,2018,q-fin.ST,qfin,Synth Qfin 8
synth-1471,On the qfin kernel of L1,2018,q-fin.ST,qfin,Synth Qfin 9
synth-1472,Discrete Hodge theory of 1472,2018,q-fin.ST,qfin,Synth Qfin 10
synth-1473,A stacked qfin note on 1473,2018,q-fin.ST,qfin,Synth Qfin 11
synth-1474,A stacked qfin note on 1474,2018,q-fin.ST,qfin,Synth Qfin 12
synth-1475,Discrete Hodge theory of 1475,2018,q-fin.ST,qfin,Synth Qfin 13
synth-1476,On the qfin kernel of L1,2018,q-fin.ST,qfin,Synth Qfin 14
synth-1477,Discrete Hodge theory of 1477,2018,q-fin.ST,qfin,Synth Qfin 15
synth-1478,Boundary operators for qfin claims,2018,q-fin.ST,qfin,Synth Qfin 16
synth-1479,On the qfin kernel of L1,2018,q-fin.ST,qfin,Synth Qfin 17
synth-1480,Spectral 1480 on a qfin complex,2018,q-fin.ST,qfin,Synth Qfin 1
synth-1481,A stacked qfin note on 1481,2019,q-fin.ST,qfin,Synth Qfin 2
synth-1482,Intellectual debt along a qfin cycle,2019,q-fin.ST,qfin,Synth Qfin 3
synth-1483,Spectral 1483 on a qfin complex,2019,q-fin.ST,qfin,Synth Qfin 4
synth-1484,Simplicial cuts for qfin corpora,2019,q-fin.ST,qfin,Synth Qfin 5
synth-1485,Fiedler versus Hodge on 1485,2019,q-fin.ST,qfin,Synth Qfin 6
synth-1486,A stacked qfin note on 1486,2019,q-fin.ST,qfin,Synth Qfin 7
synth-1487,Spectral 1487 on a qfin complex,2019,q-fin.ST,qfin,Synth Qfin 8
synth-1488,Fiedler versus Hodge on 1488,2019,q-fin.ST,qfin,Synth Qfin 9
synth-1489,Boundary operators for qfin claims,2019,q-fin.ST,qfin,Synth Qfin 10
synth-1490,Fiedler versus Hodge on 1490,2019,q-fin.ST,qfin,Synth Qfin 11
synth-1491,Discrete Hodge theory of 1491,2019,q-fin.ST,qfin,Synth Qfin 12
synth-1492,Boundary operators for qfin claims,2019,q-fin.ST,qfin,Synth Qfin 13
synth-1493,Spectral 1493 on a qfin complex,2019,q-fin.ST,qfin,Synth Qfin 14
synth-1494,Discrete Hodge theory of 1494,2019,q-fin.ST,qfin,Synth Qfin 15
synth-1495,Intellectual debt along a qfin cycle,2019,q-fin.ST,qfin,Synth Qfin 16
synth-1496,A stacked qfin note on 1496,2019,q-fin.ST,qfin,Synth Qfin 17
synth-1497,Intellectual debt along a qfin cycle,2019,q-fin.ST,qfin,Synth Qfin 1
synth-1498,Harmonic chains in qfin literature,2019,q-fin.ST,qfin,Synth Qfin 2
synth-1499,Citation triangles in qfin,2019,q-fin.ST,qfin,Synth Qfin 3
synth-1500,Spectral 1500 on a qfin complex,2019,q-fin.ST,qfin,Synth Qfin 4
synth-1501,Harmonic chains in qfin literature,2020,q-fin.ST,qfin,Synth Qfin 5
synth-1502,A stacked qfin note on 1502,2020,q-fin.ST,qfin,Synth Qfin 6
synth-1503,Harmonic chains in qfin literature,2020,q-fin.ST,qfin,Synth Qfin 7
synth-1504,Fiedler versus Hodge on 1504,2020,q-fin.ST,qfin,Synth Qfin 8
synth-1505,Intellectual debt along a qfin cycle,2020,q-fin.ST,qfin,Synth Qfin 9
synth-1506,Citation triangles in qfin,2020,q-fin.ST,qfin,Synth Qfin 10
synth-1507,Intellectual debt along a qfin cycle,2020,q-fin.ST,qfin,Synth Qfin 11
synth-1508,Simplicial cuts for qfin corpora,2020,q-fin.ST,qfin,Synth Qfin 12
synth-1509,Citation triangles in qfin,2020,q-fin.ST,qfin,Synth Qfin 13
synth-1510,A stacked qfin note on 1510,2020,q-fin.ST,qfin,Synth Qfin 14
synth-1511,Discrete Hodge theory of 1511,2020,q-fin.ST,qfin,Synth Qfin 15
synth-1512,Harmonic chains in qfin literature,2020,q-fin.ST,qfin,Synth Qfin 16
synth-1513,Boundary operators for qfin claims,2020,q-fin.ST,qfin,Synth Qfin 17
synth-1514,Simplicial cuts for qfin corpora,2020,q-fin.ST,qfin,Synth Qfin 1
synth-1515,Citation triangles in qfin,2020,q-fin.ST,qfin,Synth Qfin 2
synth-1516,Boundary operators for qfin claims,2020,q-fin.ST,qfin,Synth Qfin 3
synth-1517,Fiedler versus Hodge on 1517,2020,q-fin.ST,qfin,Synth Qfin 4
synth-1518,Harmonic chains in qfin literature,2020,q-fin.ST,qfin,Synth Qfin 5
synth-1519,Harmonic chains in qfin literature,2020,q-fin.ST,qfin,Synth Qfin 6
synth-1520,Discrete Hodge theory of 1520,2020,q-fin.ST,qfin,Synth Qfin 7
synth-1521,A stacked qfin note on 1521,2021,q-fin.ST,qfin,Synth Qfin 8
synth-1522,Harmonic chains in qfin literature,2021,q-fin.ST,qfin,Synth Qfin 9
synth-1523,Discrete Hodge theory of 1523,2021,q-fin.ST,qfin,Synth Qfin 10
synth-1524,Simplicial cuts for qfin corpora,2021,q-fin.ST,qfin,Synth Qfin 11
synth-1525,Spectral 1525 on a qfin complex,2021,q-fin.ST,qfin,Synth Qfin 12
synth-1526,On the qfin kernel of L1,2021,q-fin.ST,qfin,Synth Qfin 13
synth-1527,Harmonic chains in qfin literature,2021,q-fin.ST,qfin,Synth Qfin 14
synth-1528,Simplicial cuts for qfin corpora,2021,q-fin.ST,qfin,Synth Qfin 15
synth-1529,Discrete Hodge theory of 1529,2021,q-fin.ST,qfin,Synth Qfin 16
synth-1530,Discrete Hodge theory of 1530,2021,q-fin.ST,qfin,Synth Qfin 17
synth-1531,Discrete Hodge theory of 1531,2021,q-fin.ST,qfin,Synth Qfin 1
synth-1532,Fiedler versus Hodge on 1532,2021,q-fin.ST,qfin,Synth Qfin 2
synth-1533,Harmonic chains in qfin literature,2021,q-fin.ST,qfin,Synth Qfin 3
synth-1534,Fiedler versus Hodge on 1534,2021,q-fin.ST,qfin,Synth Qfin 4
synth-1535,Discrete Hodge theory of 1535,2021,q-fin.ST,qfin,Synth Qfin 5
synth-1536,Harmonic chains in qfin literature,2021,q-fin.ST,qfin,Synth Qfin 6
synth-1537,Simplicial cuts for qfin corpora,2021,q-fin.ST,qfin,Synth Qfin 7
synth-1538,Intellectual debt along a qfin cycle,2021,q-fin.ST,qfin,Synth Qfin 8
synth-1539,Intellectual debt along a qfin cycle,2021,q-fin.ST,qfin,Synth Qfin 9
synth-1540,Harmonic chains in qfin literature,2021,q-fin.ST,qfin,Synth Qfin 10
synth-1541,On the qfin kernel of L1,2022,q-fin.ST,qfin,Synth Qfin 11
synth-1542,A stacked qfin note on 1542,2022,q-fin.ST,qfin,Synth Qfin 12
synth-1543,Harmonic chains in qfin literature,2022,q-fin.ST,qfin,Synth Qfin 13
synth-1544,On the qfin kernel of L1,2022,q-fin.ST,qfin,Synth Qfin 14
synth-1545,A stacked qfin note on 1545,2022,q-fin.ST,qfin,Synth Qfin 15
synth-1546,Discrete Hodge theory of 1546,2022,q-fin.ST,qfin,Synth Qfin 16
synth-1547,Harmonic chains in qfin literature,2022,q-fin.ST,qfin,Synth Qfin 17
synth-1548,Boundary operators for qfin claims,2022,q-fin.ST,qfin,Synth Qfin 1
synth-1549,Discrete Hodge theory of 1549,2022,q-fin.ST,qfin,Synth Qfin 2
synth-1550,Harmonic chains in qfin literature,2022,q-fin.ST,qfin,Synth Qfin 3
synth-1551,On the qfin kernel of L1,2022,q-fin.ST,qfin,Synth Qfin 4
synth-1552,Intellectual debt along a qfin cycle,2022,q-fin.ST,qfin,Synth Qfin 5
synth-1553,Citation triangles in qfin,2022,q-fin.ST,qfin,Synth Qfin 6
synth-1554,Boundary operators for qfin claims,2022,q-fin.ST,qfin,Synth Qfin 7
synth-1555,Discrete Hodge theory of 1555,2022,q-fin.ST,qfin,Synth Qfin 8
synth-1556,Discrete Hodge theory of 1556,2022,q-fin.ST,qfin,Synth Qfin 9
synth-1557,Spectral 1557 on a qfin complex,2022,q-fin.ST,qfin,Synth Qfin 10
synth-1558,Harmonic chains in qfin literature,2022,q-fin.ST,qfin,Synth Qfin 11
synth-1559,Discrete Hodge theory of 1559,2022,q-fin.ST,qfin,Synth Qfin 12
synth-1560,Harmonic chains in qfin literature,2022,q-fin.ST,qfin,Synth Qfin 13
synth-1561,Simplicial cuts for qfin corpora,2023,q-fin.ST,qfin,Synth Qfin 14
synth-1562,Citation triangles in qfin,2023,q-fin.ST,qfin,Synth Qfin 15
synth-1563,Boundary operators for qfin claims,2023,q-fin.ST,qfin,Synth Qfin 16
synth-1564,On the qfin kernel of L1,2023,q-fin.ST,qfin,Synth Qfin 17
synth-1565,Intellectual debt along a qfin cycle,2023,q-fin.ST,qfin,Synth Qfin 1
synth-1566,Harmonic chains in qfin literature,2023,q-fin.ST,qfin,Synth Qfin 2
synth-1567,Fiedler versus Hodge on 1567,2023,q-fin.ST,qfin,Synth Qfin 3
synth-1568,Fiedler versus Hodge on 1568,2023,q-fin.ST,qfin,Synth Qfin 4
synth-1569,Boundary operators for qfin claims,2023,q-fin.ST,qfin,Synth Qfin 5
synth-1570,Citation triangles in qfin,2023,q-fin.ST,qfin,Synth Qfin 6
synth-1571,A stacked qfin note on 1571,2023,q-fin.ST,qfin,Synth Qfin 7
synth-1572,Citation triangles in qfin,2023,q-fin.ST,qfin,Synth Qfin 8
synth-1573,A stacked qfin note on 1573,2023,q-fin.ST,qfin,Synth Qfin 9
synth-1574,On the qfin kernel of L1,2023,q-fin.ST,qfin,Synth Qfin 10
synth-1575,On the qfin kernel of L1,2023,q-fin.ST,qfin,Synth Qfin 11
synth-1576,A stacked qfin note on 1576,2023,q-fin.ST,qfin,Synth Qfin 12
synth-1577,Fiedler versus Hodge on 1577,2023,q-fin.ST,qfin,Synth Qfin 13
synth-1578,Citation triangles in qfin,2023,q-fin.ST,qfin,Synth Qfin 14
synth-1579,Harmonic chains in qfin literature,2023,q-fin.ST,qfin,Synth Qfin 15
synth-1580,On the qfin kernel of L1,2023,q-fin.ST,qfin,Synth Qfin 16
synth-1581,Discrete Hodge theory of 1581,2024,q-fin.ST,qfin,Synth Qfin 17
synth-1582,Boundary operators for qfin claims,2024,q-fin.ST,qfin,Synth Qfin 1
synth-1583,Simplicial cuts for qfin corpora,2024,q-fin.ST,qfin,Synth Qfin 2
synth-1584,Fiedler versus Hodge on 1584,2024,q-fin.ST,qfin,Synth Qfin 3
synth-1585,Fiedler versus Hodge on 1585,2024,q-fin.ST,qfin,Synth Qfin 4
synth-1586,A stacked qfin note on 1586,2024,q-fin.ST,qfin,Synth Qfin 5
synth-1587,Spectral 1587 on a qfin complex,2024,q-fin.ST,qfin,Synth Qfin 6
synth-1588,Fiedler versus Hodge on 1588,2024,q-fin.ST,qfin,Synth Qfin 7
synth-1589,Spectral 1589 on a qfin complex,2024,q-fin.ST,qfin,Synth Qfin 8
synth-1590,Simplicial cuts for qfin corpora,2024,q-fin.ST,qfin,Synth Qfin 9
synth-1591,Simplicial cuts for qfin corpora,2024,q-fin.ST,qfin,Synth Qfin 10
synth-1592,Harmonic chains in qfin literature,2024,q-fin.ST,qfin,Synth Qfin 11
synth-1593,Fiedler versus Hodge on 1593,2024,q-fin.ST,qfin,Synth Qfin 12
synth-1594,Boundary operators for qfin claims,2024,q-fin.ST,qfin,Synth Qfin 13
synth-1595,Simplicial cuts for qfin corpora,2024,q-fin.ST,qfin,Synth Qfin 14
synth-1596,On the qfin kernel of L1,2024,q-fin.ST,qfin,Synth Qfin 15
synth-1597,A stacked qfin note on 1597,2024,q-fin.ST,qfin,Synth Qfin 16
synth-1598,Boundary operators for qfin claims,2024,q-fin.ST,qfin,Synth Qfin 17
synth-1599,Citation triangles in qfin,2024,q-fin.ST,qfin,Synth Qfin 1
synth-1600,On the qfin kernel of L1,2024,q-fin.ST,qfin,Synth Qfin 2
synth-1601,Boundary operators for cs claims,2021,cs.LG,cs,Cycle Cs 0
synth-1602,Discrete Hodge theory of 1602,2021,q-bio.NC,qbio,Cycle Qbio 1
synth-1603,On the cs kernel of L1,2021,cs.LG,cs,Cycle Cs 2
synth-1604,Spectral 1604 on a qbio complex,2021,q-bio.NC,qbio,Cycle Qbio 3
synth-1605,On the cs kernel of L1,2021,cs.LG,cs,Cycle Cs 4
synth-1606,Discrete Hodge theory of 1606,2021,q-bio.NC,qbio,Cycle Qbio 5
synth-1607,A stacked cs note on 1607,2022,cs.LG,cs,Cycle Cs 6
synth-1608,Spectral 1608 on a qbio complex,2022,q-bio.NC,qbio,Cycle Qbio 7
synth-1609,On the cs kernel of L1,2022,cs.LG,cs,Cycle Cs 8
synth-1610,Harmonic chains in qbio literature,2022,q-bio.NC,qbio,Cycle Qbio 9
synth-1611,A stacked cs note on 1611,2022,cs.LG,cs,Cycle Cs 10
synth-1612,On the qbio kernel of L1,2022,q-bio.NC,qbio,Cycle Qbio 11
